film_id,title,year,person_id,person_name,role,characters
AXDQ,Aakasaramanna,2010,g-ashok,G. Ashok,director,
BELJ,Aarambam,2010,christopher-nolan,Christopher Nolan,director,
BHWS,Aavaham,2010,milind-gadagkar,Milind Gadagkar,director,
BGIM,Adhi Nuvve,2010,veera-prasad-neelam,Veera Prasad Neelam,director,
AXEF,Adhurs,2010,vinayak-v-v,Vinayak V.V.,director,
BENA,Aha Entha Andham,2010,t-m-jayamurugan,T.M. Jayamurugan,director,
AXDT,Alasyam Amrutham,2010,chandra-mahesh,Chandra Mahesh,director,
BGJX,Alladistha,2010,baali-srirangam,Baali Srirangam,director,
BHOY,Allam Bellam,2010,sasisekhar,Sasisekhar,director,
BHCJ,Anaganaga Oka Aranyam,2010,sekhar-chandra,Sekhar Chandra,director,
AXEX,Andhari Banduvaya,2010,chandra-siddhartha,Chandra Siddhartha,director,
BHFU,Antharyuddham,2010,anant-narayana-mahadevan,Anant Narayana Mahadevan,director,
BDUL,Aunty Uncle Nandagopal,2010,d-v-k-nageshwara-rao,D.V.K. Nageshwara Rao,director,
BHZH,Awara,2010,n-linguswamy,N. Linguswamy,director,
BJBK,A B C D,2010,y-venkata-reddy,Y. Venkata Reddy,director,
CTLL,badmash,2010,vandemataram-srinivas,Vandemataram Srinivas,director,
BGAE,Badmash,2010,vandemataram-srinivas,Vandemataram Srinivas,director,
BHAE,Ballem,2010,hari-dir,Hari (Dir),director,
BIYO,Basic Instinct 3,2010,javier-elorrieta,Javier Elorrieta,director,
AXFZ,Bava,2010,rambabu,Rambabu,director,
AXGO,Betting Bangarraju,2010,e-sathibabu,E. Sathibabu,director,
BEDJ,Bhageeradhudu,2010,giri-reddy,Giri Reddy,director,
BDOZ,Bhairava,2010,poluri-srinivasa-reddy,Poluri Srinivasa Reddy,director,
BFEW,Bheemili Kabbadi Jattu,2010,tatineni-satya,Tatineni Satya,director,
CSYN,Bheemli Kabadi Jattu,2010,tatineni-satya,Tatineni Satya,director,
BHDW,Big B,2010,amal-neerad,Amal Neerad,director,
AXGY,Bindass,2010,veeru-potla,Veeru Potla,director,
BHXZ,Brahmalokam To Yamalokam Via Bhulokam,2010,gollapati-nageswara-rao,Gollapati Nageswara Rao,director,
AXHT,Brindavanam,2010,vamsi-paidipalli,Vamsi Paidipalli,director,
AXHV,Broker,2010,r-p-patnaik,R.P. Patnaik,director,
AXHY,Buridi,2010,e-v-v-satyanarayana,E.V.V. Satyanarayana,director,
BFHS,Cara Mazaka,2010,ramanarayanan,Ramanarayanan,director,
BFPX,Chalaki,2010,k-madesh,K. Madesh,director,
BGHX,Chapter 6,2010,r-surya-kiran,R. Surya Kiran,director,
BEJF,Chethilo Cheyyesi,2010,simha-sri-midde,Simha Sri Midde,director,
BELX,Clash of the Titans,2010,louis-leteriyyar,Louis Leteriyyar,director,
AXRD,Collector Gari Bharya,2010,tekula-krupakar-reddy,Tekula Krupakar Reddy,director,
AXIY,Comedy Express,2010,srinivas-kasturi,Srinivas Kasturi,director,
CSZP,Cyco,2010,srikanth-kandragula,Srikanth Kandragula,director,
AXJJ,Dammunnodu,2010,b-v-v-chowdhary,B.V.V. Chowdhary,director,
AXJM,Darling,2010,a-karunakaran,A. Karunakaran,director,
BFAG,Dasanna,2010,d-s-p,D.S.P,director,
BEAW,Deva Kanyalu,2010,prabhakaran,Prabhakaran,director,
BEQE,Deyyala Veedhi,2010,samuel-bayer,Samuel Bayer,director,
BEVC,Dhoom Dhaam,2010,sivanand-yalala,Sivanand Yalala,director,
AXKF,Don Seenu,2010,gopichand-malineni,Gopichand Malineni,director,
BHVD,Dopidi,2010,dharani,Dharani,director,
CTAI,Dreadful Fate,2010,dulam-satyanarayana,Dulam Satyanarayana,director,
BEHC,Droham,2010,murugas,Murugas,director,
AXLA,Em Pillo Em Pillado,2010,a-s-ravi-kumar-chowdary,A.S. Ravi Kumar Chowdary,director,
AYGU,Emaindhi Eevela,2010,sampath-nandi,Sampath Nandi,director,
BDQG,Enter The Dragon 3,2010,tony-maa,Tony Maa,director,
BGAQ,Gaja Dongalu,2010,nanduri-veeresh,Nanduri Veeresh,director,
AXMB,Gayam 2,2010,praveen-sri,Praveen Sri,director,
BIBP,Gladiator 2,2010,sargi-badron,Sargi Badron,director,
BDXP,Glamour,2010,p-satya-reddy,P. Satya Reddy,director,
AXML,Golimaar,2010,puri-jagannath,Puri Jagannath,director,
BFLK,Gudu Gudu Gunjam,2010,k-veeru,K. Veeru,director,
AXMU,Gullu Dada Returns: No Compromise.. Only Fight...!,2010,aziz-naser,Aziz Naser,director,
AXMU,Gullu Dada Returns: No Compromise.. Only Fight...!,2010,anil-boyidapu,Anil Boyidapu,director,
AXNA,Happy Happyga,2010,priya-saran,Priya Saran,director,
BDRK,Hasini,2010,b-v-ramana-reddy,B.V. Ramana Reddy,director,
BEWH,High School,2010,narasimha-nandi,Narasimha Nandi,director,
BGBR,Hisssss,2010,jennifer-lynch,Jennifer Lynch,director,
BETF,Iddaru Ammayila Vintha Sambandam,2010,shamim-sarif,Shamim Sarif,director,
BDXT,Indhu,2010,p-vasu,P. Vasu,director,
AXOV,Inkosari,2010,suman-pathuri,Suman Pathuri,director,
BDIU,Iron Man 2,2010,jon-favreau,Jon Favreau,director,
BDIB,Jackie Chan Jetli Tony Ja,2010,wilson-yip,Wilson Yip,director,
BGHT,Jadhugallu,2010,sai-prakash,Sai Prakash,director,
CTCF,Jai Bhadrakali,2010,kodi-ramakrishna,Kodi Ramakrishna,director,
BEQP,Jala Pralayam,2010,j-k-mon,J.K. Mon,director,
BJUG,Joru,2010,nagesh,Nagesh,director,
BFFA,Joy,2010,b-raja,B. Raja,director,
AXPN,Jummandi Nadam,2010,k-raghavendra-rao,K. Raghavendra Rao,director,
AXQH,Kalavar King,2010,l-suresh,L. Suresh,director,
BFEL,Kaluva,2010,m-sridhar,M. Sridhar,director,
CTCW,Kannaram Kolours,2010,amarnath-sandipamu,Amarnath Sandipamu,director,
BJHV,Kantri Mogudu,2010,indrajit-lankesh,Indrajit Lankesh,director,
BJIS,The Karate Kid,2010,harald-zwart,Harald Zwart,director,
BEUY,Karma,2010,adivi-sesh,Adivi Sesh,director,
AXQI,Kathi,2010,a-mallikarjun,A. Mallikarjun,director,
AXQP,Kathi Kantharao,2010,e-v-v-satyanarayana,E.V.V. Satyanarayana,director,
AXQQ,Kedi,2010,kiran,Kiran,director,
BGDI,Khadga Veera,2010,korean,Korean,director,
AXQS,Khaleja,2010,trivikram-srinivas,Trivikram Srinivas,director,
CTDD,Kiccha Huccha,2010,chi-gurudutt,Chi Gurudutt,director,
BGCJ,Kiran Bedi,2010,n-om-prakash-rao,N. Om Prakash Rao,director,
AEXG,Komaram Bheem,2010,allani-sridhar,Allani Sridhar,director,
AXRB,Komaram Puli,2010,surya-s-j,Surya S.J.,director,
CSZL,Kotha Bandham,2010,tekula-kripakar-reddy,Tekula Kripakar Reddy,director,
BDMM,Kothimooka,2010,a-v-s,A.V.S,director,
BDSG,Kungfu Fighter,2010,yip-wai-shun,Yip Wai Shun,director,
BIYN,L Board,2010,m-vinod,M. Vinod,director,
BHLO,Ladies Jail,2010,derekwan,Derekwan,director,
AXRU,Lava Kusa: The Warrior Twins,2010,dhavala-satyam,Dhavala Satyam,director,
BJLH,Lawrence,2010,arpudhan,Arpudhan,director,
AXRV,Leader,2010,sekhar-kammula,Sekhar Kammula,director,
BJAM,Maa Annayya Bangaram,2010,jonnalagadda-srinivasa-rao,Jonnalagadda Srinivasa Rao,director,
AXSK,Maa Nanna Chiranjeevi,2010,p-a-arun-prasad,P.A. Arun Prasad,director,
BHOO,Madhamrugam,2010,sameer,Sameer,director,
BEDQ,Madhanudu,2010,joseph,Joseph,director,
BGGT,Madhubala,2010,sivaram-yadav,Sivaram Yadav,director,
BJIJ,Magadheerudu Okkade,2010,sngmoo-lee,Sngmoo Lee,director,
BHBJ,Maha Yodhulu,2010,sylvester-stallone,Sylvester Stallone,director,
BHRB,Mainavathi,2010,erram-venugopal,Erram Venugopal,director,
AXTC,Manasara,2010,t-ravi-babu,T. Ravi Babu,director,
BEKS,Manava Mrugam,2010,ravi,Ravi,director,
BESS,Manmadha Banam,2010,k-s-ravi-kumar,K.S. Ravi Kumar,director,
BDGS,Marana Charitra,2010,babu-janardhan,Babu Janardhan,director,
BIGK,Maro Charitra,2010,ravi-yadav,Ravi Yadav,director,
AXTF,Maryadharamanna,2010,s-s-rajamouli,S.S. Rajamouli,director,
BCEB,Maya Bazaar,2010,kadiri-venkata-reddi,Kadiri Venkata Reddi,director,
BJWO,Mosagallaku Mosagadu,2010,a-venkatesh,A. Venkatesh,director,
BILC,Mouna Ragam,2010,vijay-balaji,Vijay Balaji,director,
CTFF,Mr. Theertha,2010,sadhu-kokila,Sadhu Kokila,director,
BHNI,Mruthyu Sikaram,2010,ebel-ferri,Ebel Ferri,director,
AXUP,Mukkanti,2010,rajkrishna,Rajkrishna,director,
AXVI,Nagavalli,2010,p-vasu,P. Vasu,director,
AXVM,Namo Venkatesa,2010,srinu-vaitla,Srinu Vaitla,director,
AUPZ,Neeku Naaku,2010,selvendran,Selvendran,director,
CTFU,Neelagiri Nakaasheelu,2010,amarnath-sandipamu,Amarnath Sandipamu,director,
BDKA,Nene Ambani,2010,m-rajesh,M. Rajesh,director,
BHIZ,Nenu Venu Suri Seenu,2010,mummadi-nagaraju,Mummadi Nagaraju,director,
BHIZ,Nenu Venu Suri Seenu,2010,rajesh,Rajesh,director,
BGJU,Neti Charitra,2010,sami,Sami,director,
CTFZ,Nil Gavani Sellathey,2010,k-anand-chakravarthy,K. Anand Chakravarthy,director,
CTFZ,Nil Gavani Sellathey,2010,pridhvi-sunain-zoro,Pridhvi Sunain Zoro,director,
AXVZ,Ninnu Chusina Kshanana,2010,nagesh-naradasi,Nagesh Naradasi,director,
BDLD,Oka Kshanam,2010,kodali-venkateswara-rao,Kodali Venkateswara Rao,director,
AXWJ,Oka Tupaki Moodu Pittalu,2010,ramkumar,Ramkumar,director,
AXWL,Om Shanthi,2010,prakash,Prakash,director,
AXWQ,Orange,2010,bhaskar,Bhaskar,director,
BHNM,Osey Malamma,2010,kalpana-lazmi,Kalpana Lazmi,director,
AXXA,Panchakshari,2010,v-samudra,V. Samudra,director,
AXXG,Pappu,2010,sapan-pasuparthy,Sapan Pasuparthy,director,
BFBF,Periyar Ramaswamy Nayakar,2010,gnana-rajasekharan,Gnana Rajasekharan,director,
BGHA,Police Police,2010,manmohan,Manmohan,director,
AXYH,Prasthanam,2010,deva-katta,Deva Katta,director,
BDCE,Prathi Roju,2010,raju-rajendra-prasad,Raju Rajendra Prasad,director,
BEBQ,Prem Rajyam,2010,j-s-rao,J.S. Rao,director,
BFOT,Prema Lokam,2010,selva,Selva,director,
BJEK,Preminchina Kothalo,2010,harihara,Harihara,director,
BFIB,Premistava,2010,kanagu,Kanagu,director,
BEJM,Prince,2010,kookie-v-gulati,Kookie V. Gulati,director,
BJOX,Prince of Persia,2010,mike-nevel,Mike Nevel,director,
AXZB,Ragada,2010,veeru-potla,Veeru Potla,director,
AXZF,Raktha Charitra,2010,ram-gopal-varma,Ram Gopal Varma,director,
AXZE,Raktha Charitra 2,2010,ram-gopal-varma,Ram Gopal Varma,director,
BEDX,Ram Dev,2010,s-k-basheed,S.K. Basheed,director,
AXZH,Rama Rama Krishna Krishna,2010,srivas,Srivas,director,
BDGP,Rambabu Gadi Pellam,2010,kapuganti-rajendra,Kapuganti Rajendra,director,
AXZM,Ranga The Donga,2010,sudhakar-naidu-g-v,Sudhakar Naidu (G.V),director,
BHTO,Resident Evil 4,2010,paul-w-s-anderson,Paul W.S. Anderson,director,
BGTO,Robo,2010,s-shankar,S. Shankar,director,
AYAC,Sadhyam,2010,karthikeya-gopala-krishna,Karthikeya Gopala Krishna,director,
BGJA,Salt,2010,phillip-noyce,Phillip Noyce,director,
AYAI,Sambo Sivasambo,2010,samudra-kani,Samudra Kani,director,
AYAN,Saradaga Kasepu,2010,vamsi-dir,Vamsi (Dir),director,
AYAO,Sare Nee Istam,2010,mahesh-chandra,Mahesh Chandra,director,
BFNH,Sarvam,2010,vishnuvardhan,Vishnuvardhan,director,
AYBA,SeetaRamula Kalyanam LankaLo,2010,eswar,Eswar,director,
BFEZ,Shopping Mall,2010,g-vasantha-balan,G. Vasantha Balan,director,
AYBR,Simha,2010,boyapati-srinu,Boyapati Srinu,director,
AYBX,Sneha Geetham,2010,madhura-sridhar,Madhura Sridhar,director,
BFCX,Sneham,2010,myshkin,Myshkin,director,
BIOT,Sorry Maa Aayana Intlo Unnadu,2010,harish,Harish,director,
BFDR,Srimathi Kalyanam,2010,sival,Sival,director,
BGXT,Street Dance 3D,2010,max-and-dania,Max and Dania,director,
BHXP,Striker,2010,chandan-arora,Chandan Arora,director,
AYCL,Subhapradham,2010,k-vishwanath,K. Vishwanath,director,
BIWE,Super Cowboy,2010,simbudevan,Simbudevan,director,
AYCZ,Sye Aata,2010,k-r-k-pavan,K.R.K. Pavan,director,
AYDE,Taj Mahal,2010,arun-singaraju,Arun Singaraju,director,
BFQO,Tejam,2010,a-raj-k-s-gopi,A. Raj. K.S. Gopi,director,
AYDT,Thakita Thakita,2010,srihari-nanu,Srihari Nanu,director,
BHDS,Thantrikudu,2010,jon-tarneltab,Jon Tarneltab,director,
BDDH,Thappu Evaridhi,2010,devendar-dhuva,Devendar Dhuva,director,
BDZH,Theliyadhu,2010,rajireddy-gurram-dr,Rajireddy Gurram (Dr),director,
BFGM,Tik Tik Tik,2010,arunakanth,Arunakanth,director,
CTKG,U &amp;I,2010,ranjith-belluri,Ranjith Belluri,director,
BDLQ,U and I,2010,ranjith-belluri,Ranjith Belluri,director,
BFXS,Udatha Udatha Vooch,2010,murali-ganesh,Murali Ganesh,director,
AYEW,Unfair,2010,harsh-enjeti,Harsh Enjeti,director,
BJQE,Varasudochadu,2010,badri,Badri,director,
AYFJ,Varudu,2010,gunasekhar,Gunasekhar,director,
BEUV,Vasool Rani,2010,v-r-rishiraj,V.R. Rishiraj,director,
BEUH,Vayuputra,2010,a-venkatesh,A. Venkatesh,director,
AYFK,Vedham,2010,jagarlamudi-radhakrishna-krish,Jagarlamudi Radhakrishna (Krish),director,
BGQF,Veera Telangana,2010,r-narayana-murthy,R. Narayana Murthy,director,
CTKU,Veyyi Rupayulu,2010,vasant-kumar-jurru,Vasant Kumar Jurru,director,
BIWY,Villain,2010,mani-ratnam,Mani Ratnam,director,
AYGP,Yagam,2010,p-a-arun-prasad,P.A. Arun Prasad,director,
BFCF,Yama Kinkarulu 2035,2010,neil-marshal,Neil Marshal,director,
BEXS,Yamudu,2010,hari-dir,Hari (Dir),director,
AYGS,Ye Maya Chesave,2010,gowtham-vasudev-menon,Gowtham Vasudev Menon,director,
BHHZ,Young India,2010,dasari-narayana-rao,Dasari Narayana Rao,director,
BIEM,Yugalageetham,2010,shivaji,Shivaji,director,
BHSU,Yuganiki Okkadu,2010,selva-raghavan,Selva Raghavan,director,
AZGC,7th Sense,2011,a-r-murugadoss,A.R. Murugadoss,director,
BBHL,100 percent Love,2011,b-sukumar,B. Sukumar,director,
BBHN,180,2011,jayendra,Jayendra,director,
BEGJ,1947 A Love Story,2011,a-l-vijay,A.L. Vijay,director,
BFCO,Aada Mrugalu,2011,kalol-sen,Kalol Sen,director,
BFIY,Aayanaki Aidhuguru,2011,srinivas-bhashyam,Srinivas Bhashyam,director,
CTMF,Achiever,2011,jaishankar-chigurula,Jaishankar Chigurula,director,
AYHV,Aha Naa Pellanta,2011,veerabadram-chowdary,Veerabadram Chowdary,director,
BDHD,Akasame Hadhu,2011,ravi-charan-meripo,Ravi Charan Meripo,director,
AYHZ,Ala Modhalaindhi,2011,b-v-nandini-reddy,B.V. Nandini Reddy,director,
BJNY,Aliens Vs Avatars,2011,lewis-schoenbrun,Lewis Schoenbrun,director,
BGLN,Amayakudu,2011,bharathi-ganesh,Bharathi Ganesh,director,
BGGG,America Alludu,2011,sai-prakash,Sai Prakash,director,
BDZG,Anaconda Returns,2011,patricia,Patricia,director,
AZBB,Anaganaga O Dheerudu,2011,prakash-kovelamudi,Prakash Kovelamudi,director,
BDRX,Anthariksha Aakramana,2011,jonathan-leebusman,Jonathan Leebusman,director,
BIDE,Anthima Theerpu,2011,baburaj,Baburaj,director,
BFEY,Anwar,2011,amal-neerad,Amal Neerad,director,
AYIZ,Asl plz,2011,rom-bhimana,Rom Bhimana,director,
BDVT,Athma 3D,2011,vikram-bhatt,Vikram Bhatt,director,
BFHC,ATM,2011,joshi,Joshi,director,
BDKX,Auto Rani,2011,suresh-jain,Suresh Jain,director,
BFQR,Ayyappa Sakshi,2011,ballem-venumadhav,Ballem Venumadhav,director,
BEHO,B 4 Marriage,2011,mahanandi-reddy,Mahanandi Reddy,director,
BFNF,Bablu,2011,g-ravicharan-reddy,G. Ravicharan Reddy,director,
AYJM,Badrinath,2011,vinayak-v-v,Vinayak V.V.,director,
BIIM,Bala Surya,2011,bala,Bala,director,
AYKI,Bejavada,2011,vivek-krishna,Vivek Krishna,director,
BEYO,Bet,2011,suresh-krishna,Suresh Krishna,director,
BILU,Bhale Mogudu Bhale Pellam,2011,dinesh-babu,Dinesh Babu,director,
BENT,Brahmmi gadi Katha,2011,v-eshwar-reddy,V. Eshwar Reddy,director,
BDEE,Chandamama Katha,2011,sekhar-kandula,Sekhar Kandula,director,
BEIE,Chattam,2011,p-a-arun-prasad,P.A. Arun Prasad,director,
BEEG,Chirutha Puli,2011,a-venkatesh,A. Venkatesh,director,
BDWO,Coffee Bar,2011,a-s-geethakrishna,A.S. Geethakrishna,director,
CTOR,Contract Telugu Short Film,2011,ranjith-pasam,Ranjith Pasam,director,
BHTI,Cricket Girls and Beer,2011,s-umesh-kumar,S. Umesh Kumar,director,
AYMZ,Daggaraga Duranga,2011,ravi-chavali,Ravi Chavali,director,
AYNE,The Dancer,2011,seth-stark,Seth Stark,director,
BGFN,Dare,2011,ram,Ram,director,
BDZL,Devadasini,2011,d-gowtham,D. Gowtham,director,
BDIE,Deyyala Veta,2011,dominic-sena,Dominic Sena,director,
BIIZ,Deyyam Undha,2011,satish-rai,Satish Rai,director,
BFSB,Dhada,2011,ajay-bhuyan,Ajay Bhuyan,director,
BGKD,Dhanam,2011,g-siva,G. Siva,director,
BEYG,Dharma,2011,vijay-r-anand,Vijay R. Anand,director,
AYOE,Dhookudu,2011,srinu-vaitla,Srinu Vaitla,director,
CTPK,Dil Kabaddi,2011,srinivas-balasundaram,Srinivas Balasundaram,director,
BGGO,Don 2,2011,farhan-akthar,Farhan Akthar,director,
AYOD,Dongala Muta,2011,ram-gopal-varma,Ram Gopal Varma,director,
BDOV,Dronacharya,2011,shaji-kailash,Shaji Kailash,director,
BFRB,Duniya,2011,l-k-rao,L.K. Rao,director,
BHGY,Dushasana,2011,posani-krishna-murali,Posani Krishna Murali,director,
CTPU,Dushyasana,2011,krishna-murali-posani,Krishna Murali Posani,director,
AXLB,Emaindi Nalo,2011,rajendra-kumar,Rajendra Kumar,director,
BILI,Erra Gulabilu,2011,gautham-menon,Gautham Menon,director,
AYPW,Family Pack: Take Away... Comedy!!!,2011,anil,Anil,director,
BGEQ,G 1,2011,anubhav-sinha,Anubhav Sinha,director,
AYQN,Gaganam,2011,radha-mohan,Radha Mohan,director,
BFQP,Galli Kurrollu,2011,lion-sai-venkat,Lion Sai Venkat,director,
BGII,Gambler,2011,venkat-prabhu,Venkat Prabhu,director,
BIUE,Gandharagolam,2011,aleka-chowdary-vemula,Aleka Chowdary Vemula,director,
BDVC,Gangaputrulu,2011,p-sunil-kumar-reddy,P. Sunil Kumar Reddy,director,
CTQM,Geethalu,2011,vasant-kumar-jurru,Vasant Kumar Jurru,director,
BHJG,Goa,2011,venkat-prabhu,Venkat Prabhu,director,
BCUC,Golconda High School,2011,mohan-krishna-indraganti,Mohan Krishna Indraganti,director,
AYQY,Golconda High School,2011,mohana-krishna-indraganti,Mohana Krishna Indraganti,director,
BETH,Graduate,2011,prasad-rayala,Prasad Rayala,director,
BITO,The Green Hornet,2011,michael-gondri,Michael Gondri,director,
BFWJ,High School 2,2011,thiru,Thiru,director,
BHUQ,Ila Aithe Ela,2011,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
BDLI,Ila Chudu Okkasari,2011,s-s-v-prasad-lakkana,S.S.V. Prasad Lakkana,director,
BIOL,Indian Police,2011,vijaykanth,Vijaykanth,director,
BHBS,Inkennallu,2011,syed-rafi,Syed Rafi,director,
AYTB,Its My Love Story,2011,madhura-sridhar,Madhura Sridhar,director,
BDTA,Jaganmatha Akkamaha Devi,2011,prasad-swamy,Prasad Swamy,director,
AYTK,Jai Bolo Telangana,2011,n-shankar,N. Shankar,director,
BFRG,Jakhi,2011,soori,Soori,director,
BHGU,Jalak,2011,ravi-sharma,Ravi Sharma,director,
BEQZ,Janthu Kanya,2011,vincenzo-natali,Vincenzo Natali,director,
BGTV,Jathara,2011,santosh-parlawar,Santosh Parlawar,director,
BIAR,Jayammu Nishchayammura,2011,ravindar,Ravindar,director,
CTSH,Jessi,2011,srikanth-kandragula,Srikanth Kandragula,director,
BHPH,Journey,2011,m-saravanan,M. Saravanan,director,
BFON,Jwala,2011,m-sasi-kumar,M. Sasi Kumar,director,
CTSR,Kachra,2011,jennifer-alphonsse,Jennifer Alphonsse,director,
BEVD,Kanchana or Muni 2,2011,raghava-lawrence,Raghava Lawrence,director,
AYUC,Kandhireega,2011,santosh-srinivas,Santosh Srinivas,director,
AYUD,Karalu Miriyalu,2011,pasupuleti-venkata-ramarao,Pasupuleti Venkata Ramarao,director,
BGQQ,Kasi,2011,anil,Anil,director,
AYUJ,Katha Screenplay Darsakatvam Appalraju,2011,ram-gopal-varma,Ram Gopal Varma,director,
BJKM,Keratam,2011,gowtham-patnaik,Gowtham Patnaik,director,
BDCT,Key,2011,nagendra-prasad,Nagendra Prasad,director,
BJVC,Killer,2011,n-naresh,N. Naresh,director,
BHHF,Kireetam,2011,n-venkat-krishna,N. Venkat Krishna,director,
BIBG,Kodi Punju,2011,b-v-v-chowdary,B.V.V. Chowdary,director,
BGJE,Krodham,2011,seeman,Seeman,director,
BEWC,Kshetram,2011,t-venugopal,T. Venugopal,director,
AYVM,Kudhirithe Cuppu Coffee,2011,ramana-salva,Ramana Salva,director,
BFOJ,Kurralloi Kurrallu,2011,badri-venkatesh,Badri Venkatesh,director,
BDKR,Lady Bruceli,2011,thriller-manju,Thriller Manju,director,
BFTD,Lankeswari,2011,vinayan,Vinayan,director,
AXRZ,LBW,2011,praveen-sattaru,Praveen Sattaru,director,
BJOW,Little Buddha,2011,sivanagu,Sivanagu,director,
BJFY,Lokame Kothaga,2011,bharath-parepalli,Bharath Parepalli,director,
AYXB,Madatha Kaja,2011,sitarama-raju-dhanthuluri,Sitarama Raju Dhanthuluri,director,
BHWA,Maha Shakthivanthudu Thor,2011,kennath-branag,Kennath Branag,director,
BGYS,Malibo 2D,2011,david-lister,David Lister,director,
BEMI,Mallika Massage Parlour,2011,rasool-alam,Rasool Alam,director,
BGAG,Manchivadu,2011,p-lakshminarayana-deepthi,P. Lakshminarayana (Deepthi),director,
BHGG,Mangala,2011,tulasiram-osho,Tulasiram Osho,director,
BEUF,Manthrala Mandiram,2011,daniel-monzaa,Daniel Monzaa,director,
BFZQ,Mark,2011,vijayan-fight-master,Vijayan (Fight Master),director,
BEGF,Marma Dheevi,2011,jarkhill,JarkHill,director,
AYWZ,Maro,2011,siddik,Siddik,director,
BHVV,Mathrudevobhava,2011,m-nagendra-kumar,M. Nagendra Kumar,director,
AYYB,Mayagadu,2011,dileep-polan,Dileep Polan,director,
AYYN,Mirapakai,2011,s-harish-shankar,S. Harish Shankar,director,
BIPP,Modhalaindhi Ila,2011,g-bhupathi-pandian,G. Bhupathi Pandian,director,
AYYR,Mogudu,2011,krishna-vamsi,Krishna Vamsi,director,
AYYW,Money Money More Money,2011,j-d-chakravarthy,J.D. Chakravarthy,director,
AYZG,Mr Perfect,2011,k-dhasarath,K. Dhasarath,director,
AYZH,Mr Rascal,2011,r-v-uday-kumar,R.V. Uday Kumar,director,
AYZK,Mugguru,2011,v-n-aditya,V.N. Aditya,director,
CTVS,My Name Is Raj,2011,shashikanth-ramawat,Shashikanth Ramawat,director,
BFGI,Naa Peru Siva,2011,susindran,Susindran,director,
BHVZ,Naaku O Loverundhi,2011,k-ram-venki,K. Ram Venki,director,
AZAF,Nagaram Nidrapothunna Vela,2011,prem-raj,Prem Raj,director,
BIYF,Nanna,2011,a-l-vijay,A.L. Vijay,director,
BFPO,Nenera Adhi,2011,ramana,Ramana,director,
AZAL,Nenu Naa Rakshasi,2011,puri-jagannath,Puri Jagannath,director,
BEGV,Nenu Nanna Abadam,2011,govind-varaha,Govind Varaha,director,
BHVN,Ninnu Cheralani,2011,v-v-v-satyanarayana,V.V.V. Satyanarayana,director,
BFYZ,Nishabda Viplavam,2011,t-krishna,T. Krishna,director,
BIUS,Nitya Manmadhudu,2011,radhakrishna,Radhakrishna,director,
BEPL,Nitya Pellikoduku,2011,alahari,Alahari,director,
AZAV,Nuvvila,2011,t-ravi-babu,T. Ravi Babu,director,
AZAY,Oh My Friend,2011,venu-sriram,Venu Sriram,director,
BHDN,Oosaravelli,2011,surendar-reddy-patthi,Surendar Reddy Patthi,director,
BDGJ,Pachimirapakai,2011,shakthi-chidambaram,Shakthi Chidambaram,director,
AZBR,Panja,2011,vishnuvardhan,Vishnuvardhan,director,
BIET,Papi,2011,kosuri,Kosuri,director,
AZBT,Paramaveera Chakra,2011,dasari-narayana-rao,Dasari Narayana Rao,director,
BIDP,Paravasamai,2011,vasthav,Vasthav,director,
BFIM,Pilla Dorikithe Pelli,2011,saikrishna-mungara,Saikrishna Mungara,director,
AZCJ,Pilla Zamindar,2011,g-ashok,G. Ashok,director,
BHIO,Play,2011,krishna-varma,Krishna Varma,director,
BEMC,Poison,2011,phaniraj,Phaniraj,director,
BHTV,Police Commissioner 2,2011,vinayan,Vinayan,director,
BDZZ,Police Veta,2011,unni-krishnan,Unni Krishnan,director,
BESM,Poorna Market,2011,a-l-vijay,A.L. Vijay,director,
BIEQ,Poru Telangana,2011,r-narayana-murthy,R. Narayana Murthy,director,
BILD,Prayogam,2011,bhanuprakash-balusu,Bhanuprakash Balusu,director,
AZCX,Prema Kavali,2011,k-vijaya-bhaskar,K. Vijaya Bhaskar,director,
BFDZ,Prema Khaidi,2011,prabhu-solomon,Prabhu Solomon,director,
BHXR,Prema Sagaram,2011,a-majeed,A. Majeed,director,
BHMM,Premalekha Rasa,2011,kulasekhar,Kulasekhar,director,
BEHX,Preyasi,2011,selva,Selva,director,
BIDF,Priya Priyathama,2011,r-kannan,R. Kannan,director,
AZCZ,Priyudu,2011,sravan,Sravan,director,
BGOU,Puli Pilla,2011,prachya-pinknew,Prachya Pinknew,director,
BIYQ,Puli Veta,2011,babu-sivan,Babu Sivan,director,
