film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
BIK,Ahalya,1934,1930s,,Kocharlakota Rangarao,,"In Hindu mythology, Ahalya (Sanskrit: अहल्या, IAST: Ahalyā) also spelt as  Ahilya, is the wife of the sage Gautama Maharishi. Many Hindu scriptures describe her legend of seduction by the king of the gods Indra, her husband's curse for her infidelity, and her liberation from the curse by the god Rama.
Created by the god Brahma as the most beautiful woman, Ahalya was married to the much older Gautama. In the earliest full narrative, when Indra comes disguised as her husband, Ahalya sees through his disguise but nevertheless accepts his advances. Later sources often absolve her of all guilt, describing how she falls prey to Indra's trickery. In all narratives, Ahalya and Indra are cursed by Gautama. The curse varies from text to text, but almost all versions describe Rama as the eventual agent of her liberation and redemption. Although early texts describe how Ahalya must atone by undergoing severe penance while remaining invisible to the world and how she is purified by offering Rama hospitality, in the popular retelling developed over time, Ahalya is cursed to become a stone and regains her human form after she is brushed by Rama's foot.
Ahalya's seduction by Indra and its repercussions form the central narrative of her story in all scriptural sources for her legend. Although the Brahmanas (9th to 6th centuries BCE) are the earliest scriptures to hint at her relationship with Indra, the 5th- to 4th-century BCE Hindu epic Ramayana – whose protagonist is Rama – is the first to explicitly mention her extra-marital affair in detail. Medieval story-tellers often focus on Ahalya's deliverance by Rama, which is seen as proof of the saving grace of God. Her story has been retold numerous times in the scriptures and lives on in modern-age poetry and short stories, as well as in dance and drama. While ancient narratives are Rama-centric, contemporary ones focus on Ahalya, telling the story from her perspective. Other traditions focus on her children.
In traditional Hinduism, Ahalya is extolled as the first of the panchakanya (""five maidens""), archetypes of female chastity whose names are believed to dispel sin when recited. While some praise her loyalty to her husband and her undaunted acceptance of the curse and gender norms, others condemn her adultery.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIK/info,
BLH,Lava Kusa,1934,1930s,,C. Pullaiah,,"Made apparently on the used sets of Debaki Bose's Serta (1934). It is the Ramayana story of Seeta (Sriranjani) who retires to the forest and gives birth to twin boys, Lava (Bhimarao) and Kusa (M. Rao), who later take on the might of Rama (Subba Rao) unaware that he is their father. Probably the first film to receive a wide release in the AP countryside, it was singer Sriranjani's film debut and a major hit running in some theatres for over a year. Pullaiah remade the film (1963) with N.T. Rama Rao and Anjali Devi.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BLH/info,
BNG,Seeta Kalyanam,1934,1930s,,Chitrapu Narasimha Rao,,"The Vel Studio's debut production is a Telugu adaptation of Prabhat's Tamil mythologica1, Seeta Kalyanarn (1733). Believed to be the first Telugu film to use outdoor sequences, it is the first independent production of cameraman Ramnoth and art director A.K. Sekhar, later crucial to the Vauhlni and Gemini Studios.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BNG/info,
BSR,Bhaktha Kuchela,1935,1930s,,Kallakuri Sadasivarao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BSR/info,
BRI,Harishchandra,1935,1930s,"Musical, Drama",T.A. Raman,,"Harishchandra (Sanskrit: हरिश्चन्द्र, romanized: Hariścandra) is a legendary king of the Solar dynasty, who appears in several legends in texts such as the Aitareya Brahmana, Mahabharata, the Markandeya Purana, and the Devi Bhagavata Purana. The most famous of these stories is the one mentioned in the Markandeya Purana. According to this legend, Harishchandra gave away his kingdom, sold his family, and agreed to be a slave – all to fulfill a promise he had made to the sage Vishvamitra.",Telugu,India,/static/posters/BRI.jpg,https://indiancine.ma/BRI/info,
BVB,Rani Premalata,1935,1930s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BVB/info,
BOW,Sathi Anasuya,1935,1930s,,Ahindra Chowdary,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BOW/info,
BVJ,Sathi Sakkubai,1935,1930s,,Charu Rai,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BVJ/info,
BWA,Sri Krishna Leelalu,1935,1930s,,Chitrapu Narasimha Rao,,Playful mythological featuring the antics of the child Krishna (Rajeshwara Rao) from his birth to his victory over the evil Kamsa (Gaggaiah). It is the film debut of future composer Rajeshwara Rao and one of Gaggaiah’s best-known films.,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BWA/info,
BWB,Sri Krishna Thulabharam,1935,1930s,"Musical, Drama","Mukherjee, Rajarao",,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BWB/info,
BXO,Anasuya,1936,1930s,,C. Pullaiah,,"Anasuya was made and released by Pullaiah as a double bill with Dhruva (1936)(65’) , two mythologicals made exclusively with children and telling the stories of Sati Anasuya and Bhakta Dhruva. The films were commended by reviews for their realism in script and casting. In the former Sati Ansuya narrates her story to Seeta during Rama's banishment. Her chastity is questioned by the gods, but her devotion to her husband gives her the power to transform the Hindu trinity of Brahma, Vishnu and Mahesh into children and to stop the sun from rising for seven days.",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BXO/info,
CAV,Bhaktha Kabiru,1936,1930s,,S. Rangaswamy,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CAV/info,
BZE,Dhruva,1936,1930s,,C. Pullaiah,,"Anasuya was made and released by Pullaiah as a double bill with Dhruva (1936)(65’), two mythologicals made exclusively with children and telling the stories of Sati Ansuya and Bhakta Dhruva. The films were commended by reviews for their realism in script and casting.",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BZE/info,
BZI,Draupadi Manasamrakshanam,1936,1930s,,N. Jagannatha Swamy,,"Lakshmi Films’ owner Kavali Gupta signed noted stage actor Raghava to play Duryodhana. At Saraswati Talkies, H.V. Babu was making Draupadi Vastrapaharanam at the same time, although on a smaller budget. Both films told the same Mahabharata episode in which Draupadi is publicly humiliated by the Kauravas and rescued by Krishna. In spite of Raghava’s star presence, the film was not as successful as its rival.",Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BZI/info,
